No,date,Fa1,Fa2,Fa3,Fa5,Fa6,Fa7,Formula Additive 1,Concentration Additive 1,Formula Additive 2,Concentration Additive 2,Formula Additive 3,Concentration Additive 3,Formula SAM 1,Concentration SAM 1,Formula SAM 2,Concentration SAM 2,Formula SAM 3,Concentration SAM 3,Spin Coating Speed SAM,Spin Coating Time SAM,Annealed Temperature SAM,Annealed Time SAM,Spin Coating Speed PVK 1,Spin Coating Time PVK 1,Spin Coating Speed PVK 2,Spin Coating Time PVK 2,Antisolvent Dropping Timing,Antisolvent Volume,Annealed Temperature PVK,Annealed Time PVK,Formula Passivator 1,Concentration Passivator 1,Formula Passivator 2,Concentration Passivator 2,Formula Passivator 3,Concentration Passivator 3,Formula Passivator 4,Concentration Passivator 4,Spin Coating Speed Passivator,Spin Coating Time Passivator,Passivator Dropping Timing,Passivator Volume,Annealed Temperature Passivator,Annealed Time Passivator,Voc,Voc_pred
21601,20241221,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,10,0.0825,10,0.2475,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10096,1.1038759
39182,20250401,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,3,0.4,0,0.0,4900.0,31.0,14.0,120.0,100.0,5.0,1.14914,1.1356012
44253,20250529,0.05,0.05,0.9,3.0,0.0,1.6,2,15.0,8,2.0,0,0.0,6,0.5,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,5,5500,30,10.0,150,110,15,6,0.5,0,0.0,0,0.0,0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,1.1345,1.1160743
39052,20250401,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,4,2.0,0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,1.13916,1.1356934
6555,20241019,0.15,0.25,0.6,2.85,0.15,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,15.0,120,100,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.059,1.0345906
7778,20241119,0.05,0.1,0.85,3.0,0.0,1.73,0,0.0,0,0.0,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,15,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0212,1.049054
29242,20250219,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.8,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1013,14,4944,35,10.0,170,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14589,1.115647
39139,20250401,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,4,2.0,0,0.0,5000.0,30.0,10.0,100.0,100.0,5.0,1.13609,1.1345971
38379,20250327,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,11,4.5,0,0.0,0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,1.12922,1.1218247
44374,20250603,0.05,0.05,0.9,3.0,0.0,1.6,2,15.0,8,2.0,0,0.0,7,0.5,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,5,5500,30,10.0,150,110,15,9,1.0,0,0.0,0,0.0,0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,0.991393,1.0245817
38787,20250328,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,5,0.232941176,6,0.077647059,3,0.019411765,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,0,0.0,0,0.0,4900.0,31.0,14.0,120.0,100.0,5.0,1.11931,1.1248226
33413,20250114,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,6,0.7,0,0.0,14,0.0825,6,0.2475,0,0.0,0.0,0.0,0.0,0.0,1000,15,5000,30,6.0,160,110,30,9,0.25,0,0.0,0,0.0,0,0.0,4000.0,30.0,12.0,130.0,100.0,6.0,1.12066,1.1018848
36535,20250317,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,14,0.165,6,0.165,0,0.0,0.0,0.0,0.0,0.0,1000,10,4800,35,10.0,160,110,25,9,1.4,0,0.0,0,0.0,0,0.0,4500.0,32.0,9.0,150.0,120.0,4.0,1.11883,1.1162527
17065,20241209,0.05,0.16,0.79,2.9,0.1,1.73,1,1.2,0,0.0,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03623,1.0435779
37290,20250320,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,1.0,0,0.0,0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,1.14393,1.1234683
27054,20250108,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,13,0.11,11,0.22,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09298,1.0877342
25590,20250105,0.05,0.16,0.79,2.9,0.1,1.73,6,0.72,1,2.3,0,0.0,11,0.11,6,0.22,0,0.0,0.0,0.0,0.0,0.0,1300,12,5400,25,7.0,180,105,15,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07209,1.0739217
38457,20250327,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,2,1.5,9,2.5,0,0.0,0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,1.08466,1.0865179
37738,20250324,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.165,6,0.0825,6,0.0825,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.9,0,0.0,0,0.0,0,0.0,5000.0,30.0,11.0,100.0,100.0,7.0,1.1257,1.1301037
25428,20250104,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,5,0.8,0,0.0,10,0.198,10,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,4700,35,9.0,260,115,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07646,1.0708479
3176,20240926,0.2,0.4,0.4,2.8,0.2,1.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,120,110,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0474,1.0524745
26611,20250107,0.05,0.16,0.79,2.9,0.1,1.73,6,0.72,1,2.3,0,0.0,13,0.198,11,0.132,0,0.0,0.0,0.0,0.0,0.0,1800,10,5200,30,5.0,190,110,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06516,1.0671904
39962,20250407,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,4,1.0,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,12,2.0,2,1.0,0,0.0,4900.0,30.0,9.0,130.0,100.0,5.0,1.1121,1.1147978
35446,20250228,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.8,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,180,110,25,9,1.4,0,0.0,0,0.0,0,0.0,5000.0,30.0,7.0,120.0,100.0,3.0,1.1221,1.1157511
17809,20241210,0.05,0.16,0.79,2.9,0.1,1.73,6,0.72,0,0.0,0,0.0,9,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02431,1.0523354
37455,20250321,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.165,6,0.11,7,0.055,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,8,1.0,0,0.0,0,0.0,0,0.0,4100.0,30.0,11.0,100.0,100.0,4.0,1.12671,1.1279665
18891,20241213,0.05,0.16,0.79,2.9,0.1,1.73,2,3.0,4,1.2,0,0.0,11,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02372,1.0604368
27894,20250113,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,14,0.2475,4,0.0825,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,170,100,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12354,1.1048268
1486,20240919,0.15,0.15,0.7,2.85,0.15,1.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,10.0,120,100,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96447,1.0193788
36504,20250317,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.9,0,0.0,0,0.0,0,0.0,4800.0,30.0,11.0,100.0,100.0,5.0,1.13347,1.1240361
37383,20250321,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.165,6,0.055,2,0.11,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.4,0,0.0,0,0.0,0,0.0,5000.0,30.0,7.0,120.0,100.0,3.0,1.13671,1.1340343
24885,20250102,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.5,0,0.0,10,0.132,6,0.198,0,0.0,0.0,0.0,0.0,0.0,1100,10,5100,30,12.0,180,105,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06217,1.0697461
43745,20250526,0.05,0.05,0.9,3.0,0.0,1.65,2,15.0,8,2.0,0,0.0,2,0.5,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,5,5500,30,10.0,150,110,15,9,1.0,5,0.5,0,0.0,0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,1.1495,1.1442845
37321,20250320,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,10,0.5,0,0.0,0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,1.10455,1.0992421
20114,20241218,0.05,0.16,0.79,2.9,0.1,1.73,6,0.48,4,1.3,0,0.0,9,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11502,1.0927405
36485,20250317,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.4,0,0.0,0,0.0,0,0.0,4900.0,30.0,14.0,120.0,100.0,5.0,1.11634,1.1248477
19350,20241216,0.1,0.0,0.9,2.8,0.2,1.5,6,1.5,2,5.0,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02372,1.0634917
19355,20241216,0.05,0.16,0.79,2.9,0.1,1.73,3,7.2,6,2.0,0,0.0,13,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09476,1.0892155
586,20240912,0.05,0.15,0.8,2.95,0.05,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,120,100,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026,1.0198611
468,20240912,0.15,0.3,0.55,2.9,0.1,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,10.0,120,100,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0272,1.022117
23553,20241227,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,11,0.132,1,0.198,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12703,1.1050595
26298,20250107,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,5,0.8,0,0.0,10,0.165,6,0.165,0,0.0,0.0,0.0,0.0,0.0,1000,12,5500,25,7.0,180,105,15,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04973,1.0712135
34284,20250119,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,35,15.0,200,110,15,4,1.0,0,0.0,0,0.0,0,0.0,4500.0,31.0,15.0,90.0,100.0,3.0,1.1155,1.1054097
40760,20250411,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,3,0.5,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,3,0.5,0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,1.14764,1.1381459
36917,20250319,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.066,8,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.9,0,0.0,0,0.0,0,0.0,5000.0,31.0,10.0,100.0,100.0,7.0,1.13605,1.1285939
36038,20250313,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,14,0.165,6,0.165,0,0.0,0.0,0.0,0.0,0.0,1000,10,4800,35,10.0,160,110,25,9,1.4,0,0.0,0,0.0,0,0.0,5003.0,33.0,14.0,120.0,100.0,4.0,1.12358,1.1177862
40872,20250411,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,2,0.5,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,4,2.0,0,0.0,4900.0,31.0,7.0,130.0,100.0,5.0,1.13927,1.136905
14299,20241203,0.05,0.16,0.79,2.9,0.1,1.73,2,10.0,0,0.0,0,0.0,11,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0167,1.0139085
40632,20250410,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,4,0.5,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,4,1.0,0,0.0,4900.0,31.0,7.0,130.0,100.0,5.0,1.12259,1.1244096
39566,20250403,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,12,2.0,1,2.5,0,0.0,4900.0,31.0,9.0,120.0,100.0,5.0,1.13812,1.1292226
19626,20241217,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,9,0.2475,1,0.0825,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,15,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13443,1.120595
45800,20250609,0.05,0.05,0.9,3.0,0.0,1.6,2,15.0,8,2.0,0,0.0,5,0.33,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,10,5000,40,10.0,160,120,13,6,0.5,0,0.0,0,0.0,0,0.0,5000.0,30.0,8.0,130.0,100.0,5.0,1.14499,1.1061243
23122,20241226,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,6,0.7,0,0.0,10,0.0825,11,0.2475,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07632,1.0846494
25859,20250106,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,6,0.7,0,0.0,9,0.0825,11,0.2475,0,0.0,0.0,0.0,0.0,0.0,1000,10,5900,35,6.0,200,105,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09402,1.0863132
20142,20241218,0.05,0.16,0.79,2.9,0.1,1.73,5,1.2,1,2.2,0,0.0,11,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09275,1.0753348
28322,20250217,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.8,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1300,14,5400,45,8.0,210,105,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13418,1.1162484
14979,20241204,0.05,0.16,0.79,2.9,0.1,1.73,5,0.04,0,0.0,0,0.0,13,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0104,1.0414621
5710,20241010,0.05,0.1,0.85,2.4,0.6,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,20.0,100,120,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0695,1.0676817
37025,20250319,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.165,6,0.11,9,0.055,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.9,0,0.0,0,0.0,0,0.0,5000.0,30.0,11.0,100.0,100.0,6.0,1.12189,1.1276244
18117,20241211,0.05,0.16,0.79,2.9,0.1,1.73,4,0.8,0,0.0,0,0.0,11,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972895,1.0193661
28007,20250113,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,5,0.8,0,0.0,10,0.198,11,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09318,1.0824289
46658,20250319,0.05,0.08,0.87,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,5,0.33,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,10,5000,40,10.0,160,110,15,1,1.0,0,0.0,0,0.0,0,0.0,5000.0,30.0,6.0,100.0,100.0,5.0,1.10778,1.1256403
14683,20241203,0.1,0.0,0.9,2.8,0.2,1.5,2,0.3,0,0.0,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0241,1.036785
23946,20241230,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,5,0.8,0,0.0,10,0.132,6,0.198,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09679,1.0819464
14057,20241203,0.05,0.16,0.79,2.9,0.1,1.73,2,2.5,0,0.0,0,0.0,13,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0011,1.0204469
45445,20250606,0.05,0.05,0.9,3.0,0.0,1.5,2,14.6,5,0.517,0,0.0,6,0.33,0,0.0,0,0.0,4000.0,20.0,100.0,10.0,1000,10,5000,40,10.0,160,120,13,6,0.5,0,0.0,0,0.0,0,0.0,3000.0,30.0,8.0,130.0,100.0,5.0,1.1087,1.118869
16970,20241206,0.05,0.1,0.85,3.0,0.0,1.73,3,18.0,0,0.0,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0289,1.040233
21682,20241222,0.1,0.0,0.9,2.8,0.2,1.5,1,2.8,4,0.7,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07437,1.077838
39914,20250407,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,5,0.5,4,2.0,0,0.0,4900.0,31.0,8.0,130.0,100.0,5.0,1.12739,1.1349245
22694,20241224,0.05,0.1,0.85,3.0,0.0,1.73,1,2.0,5,0.6,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,15,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00361,1.0624942
24353,20241231,0.05,0.16,0.79,2.9,0.1,1.73,6,0.72,1,2.3,0,0.0,13,0.198,11,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08146,1.0706902
45010,20250605,0.05,0.1,0.85,3.0,0.0,1.65,2,14.6,5,0.517,0,0.0,10,0.33,0,0.0,0,0.0,4000.0,20.0,120.0,10.0,1000,10,5000,40,10.0,160,110,25,1,1.0,0,0.0,0,0.0,0,0.0,4000.0,30.0,8.0,130.0,100.0,10.0,1.11928,1.1151289
39488,20250402,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,12,2.0,3,0.4,0,0.0,4900.0,31.0,14.0,120.0,100.0,5.0,1.13458,1.1306528
21496,20241221,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,10,0.2475,1,0.0825,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08449,1.1064539
37779,20250324,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.212446352,6,0.070815451,7,0.046738197,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.9,0,0.0,0,0.0,0,0.0,5000.0,30.0,11.0,100.0,100.0,7.0,1.11971,1.1277437
34478,20250120,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,13,0.11,11,0.22,0,0.0,0.0,0.0,0.0,0.0,1000,10,4700,35,8.0,200,115,30,9,1.9,0,0.0,0,0.0,0,0.0,5100.0,30.0,8.0,170.0,110.0,9.0,1.10245,1.1021796
37706,20250324,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,6,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,8,1.0,0,0.0,0,0.0,0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,1.13301,1.1315624
28999,20250218,0.1,0.0,0.9,2.8,0.2,1.5,2,4.0,4,0.6,0,0.0,10,0.198,1,0.132,0,0.0,0.0,0.0,0.0,0.0,950,12,4800,30,6.0,200,115,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12381,1.1040617
2590,20240925,0.05,0.2,0.75,2.8,0.2,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,10.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0332,1.0382326
45289,20250606,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,5,0.33,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,10,5000,40,10.0,160,110,25,3,0.5,0,0.0,0,0.0,0,0.0,5000.0,30.0,8.0,130.0,110.0,3.0,1.1139,1.11764
42225,20250425,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.0,12,2.0,1,2.5,0,0.0,5000.0,31.0,10.0,100.0,100.0,5.0,1.13561,1.1319124
37538,20250321,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,5,0.517,0,0.0,10,0.165,6,0.11,6,0.055,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,9,1.4,0,0.0,0,0.0,0,0.0,4900.0,31.0,14.0,120.0,100.0,5.0,1.12957,1.1301568
26977,20250108,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,9,0.132,6,0.198,0,0.0,0.0,0.0,0.0,0.0,1000,7,4700,27,6.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09342,1.0952473
