No,date,Fa1,Fa2,Fa3,Fa5,Fa6,Fa7,Formula Additive 1,Concentration Additive 1,Formula Additive 2,Concentration Additive 2,Formula Additive 3,Concentration Additive 3,Formula SAM 1,Concentration SAM 1,Formula SAM 2,Concentration SAM 2,Formula SAM 3,Concentration SAM 3,Spin Coating Speed SAM,Spin Coating Time SAM,Annealed Temperature SAM,Annealed Time SAM,Spin Coating Speed PVK 1,Spin Coating Time PVK 1,Spin Coating Speed PVK 2,Spin Coating Time PVK 2,Antisolvent Dropping Timing,Antisolvent Volume,Annealed Temperature PVK,Annealed Time PVK,Formula Passivator 1,Concentration Passivator 1,Formula Passivator 2,Concentration Passivator 2,Formula Passivator 3,Concentration Passivator 3,Formula Passivator 4,Concentration Passivator 4,Spin Coating Speed Passivator,Spin Coating Time Passivator,Passivator Dropping Timing,Passivator Volume,Annealed Temperature Passivator,Annealed Time Passivator,FF,FF_pred
35440.0,20250228.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.8,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,180.0,110.0,25.0,9.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,31.0,10.0,110.0,110.0,2.0,68.9743,73.83804
7676.0,20241024.0,0.15,0.3,0.55,2.85,0.15,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,120.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.653,67.00391
37495.0,20250321.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.165,6.0,0.055,7.0,0.11,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,30.0,11.0,100.0,100.0,4.0,80.9949,82.12554
40850.0,20250411.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,2.0,0.5,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,3.0,0.5,0.0,0.0,5000.0,33.0,9.0,110.0,100.0,6.0,83.0306,82.91513
26348.0,20250107.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.8,0.0,0.0,10.0,0.165,6.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,12.0,5600.0,28.0,12.0,270.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.662,75.21757
22955.0,20241226.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,10.0,0.2475,7.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8169,73.23994
29966.0,20250220.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,6.0,3.0,0.0,0.0,14.0,0.165,1.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1195.0,10.0,5003.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8743,70.374466
41443.0,20250417.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,2.0,1.0,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,3.0,0.4,0.0,0.0,5000.0,30.0,10.0,120.0,100.0,5.0,84.5542,82.80518
34523.0,20250120.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,14.0,0.0825,6.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15.0,5000.0,30.0,10.0,180.0,105.0,30.0,9.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,23.0,5.0,130.0,110.0,3.0,76.7265,76.80124
18922.0,20241213.0,0.05,0.16,0.79,2.9,0.1,1.73,5.0,1.4,2.0,6.5,0.0,0.0,11.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.3494,69.19685
31485.0,20250227.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.8,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,4900.0,30.0,8.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7049,74.56199
40150.0,20250408.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,4.0,1.0,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,3.0,0.4,0.0,0.0,4900.0,31.0,7.0,130.0,100.0,5.0,84.3623,83.49271
4188.0,20240928.0,0.08,0.22,0.7,2.7,0.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,10.0,5000.0,30.0,10.0,100.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.683,69.501335
26029.0,20250106.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,14.0,0.165,6.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.0,5800.0,25.0,10.0,210.0,115.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9285,72.418365
24468.0,20241231.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.7,2.0,7.0,0.0,0.0,10.0,0.132,9.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0544,69.43744
25864.0,20250106.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,9.0,0.0825,11.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5900.0,35.0,6.0,200.0,105.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1656,74.878456
41142.0,20250415.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,2.0,0.25,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,5100.0,33.0,9.0,120.0,100.0,5.0,82.397,82.22497
42378.0,20250425.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,2.0,1.0,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,4900.0,30.0,7.0,130.0,100.0,5.0,81.5305,82.79451
40678.0,20250410.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,4.0,0.5,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,4.0,1.0,0.0,0.0,4900.0,31.0,7.0,130.0,100.0,5.0,84.6225,82.93309
42107.0,20250424.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,1.0,2.5,0.0,0.0,4900.0,31.0,8.0,130.0,100.0,5.0,83.0101,82.80999
23673.0,20241227.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.5,0.0,0.0,10.0,0.11,11.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.7257,71.1047
44536.0,20250604.0,0.05,0.05,0.9,3.0,0.0,1.65,7.0,2.0,5.0,1.0,0.0,0.0,6.0,0.33,0.0,0.0,0.0,0.0,5000.0,30.0,100.0,10.0,1000.0,5.0,5500.0,30.0,10.0,150.0,110.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,20.0,8.0,130.0,100.0,5.0,63.0421,63.536453
34986.0,20250213.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,14.0,0.0825,6.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15.0,5000.0,30.0,10.0,180.0,105.0,30.0,11.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,30.0,10.0,100.0,100.0,5.0,74.9365,75.57325
41426.0,20250417.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,2.0,1.0,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,4.0,2.0,0.0,0.0,5000.0,31.0,10.0,120.0,100.0,5.0,82.781,82.64145
33984.0,20250118.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,10.0,0.11,6.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,4700.0,30.0,8.0,200.0,115.0,30.0,9.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,30.0,10.0,120.0,100.0,5.0,76.0392,74.95614
26700.0,20250107.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.72,1.0,2.3,0.0,0.0,11.0,0.188571429,11.0,0.141428571,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,15.0,5800.0,28.0,10.0,200.0,105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9618,76.47442
25928.0,20250106.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,9.0,0.2475,1.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,10.0,6000.0,30.0,10.0,220.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4467,69.13124
47760.0,20250509.0,0.05,0.05,0.9,3.0,0.0,1.5,2.0,12.66,7.0,20.8,0.0,0.0,11.0,0.33,0.0,0.0,0.0,0.0,4000.0,30.0,90.0,10.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,15.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,30.0,6.0,100.0,90.0,5.0,76.1925,77.82006
32903.0,20250312.0,0.06,0.1,0.84,3.0,0.0,1.65,2.0,10.0,5.0,0.5,0.0,0.0,10.0,0.198,1.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,12.0,4742.0,26.0,10.0,201.0,110.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8197,77.83942
4670.0,20241009.0,0.05,0.15,0.8,2.5,0.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,120.0,105.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.717,69.45688
27346.0,20250109.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,11.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,8.0,270.0,105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2682,73.428795
43524.0,20250523.0,0.05,0.05,0.9,3.0,0.0,1.65,2.0,15.0,8.0,2.0,0.0,0.0,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,3000.0,30.0,100.0,10.0,1000.0,5.0,5500.0,30.0,10.0,150.0,110.0,15.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,30.0,8.0,100.0,100.0,5.0,75.8164,74.689766
36667.0,20250318.0,0.05,0.15,0.8,3.0,0.0,1.53,2.0,10.0,5.0,0.4,0.0,0.0,1.0,0.2475,10.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,38.0,9.0,200.0,105.0,20.0,9.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,5100.0,30.0,11.0,100.0,100.0,7.0,71.7776,75.0705
6651.0,20241019.0,0.15,0.3,0.55,2.85,0.15,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,120.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.351,67.14585
14639.0,20241203.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,20.0,0.0,0.0,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.592,73.02645
35732.0,20250311.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15.0,5000.0,35.0,10.0,160.0,110.0,25.0,8.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,4700.0,32.0,10.0,100.0,100.0,4.0,82.4549,79.93636
28048.0,20250113.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.8,0.0,0.0,10.0,0.132,11.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,260.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1642,73.95469
26210.0,20250106.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,9.0,0.165,6.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,10.0,5300.0,32.0,8.0,250.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4724,72.587776
26151.0,20250106.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,10.0,0.132,1.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,10.0,5900.0,35.0,6.0,180.0,105.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9413,68.08686
37226.0,20250320.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,0.25,3.0,0.75,0.0,0.0,0.0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,76.4611,76.222084
39547.0,20250403.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,4.0,2.0,0.0,0.0,4900.0,30.0,10.0,120.0,100.0,5.0,81.8325,82.66025
46448.0,20250306.0,0.05,0.08,0.87,3.0,0.0,1.63,2.0,14.6,5.0,0.8,0.0,0.0,7.0,0.132,8.0,0.198,0.0,0.0,3000.0,30.0,100.0,10.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,30.0,6.0,100.0,100.0,5.0,83.9518,82.28947
12039.0,20241128.0,0.1,0.2,0.7,2.75,0.25,1.38,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,10.0,5000.0,30.0,8.0,160.0,105.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9,79.143616
35768.0,20250311.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,14.0,0.165,6.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,4800.0,35.0,10.0,160.0,110.0,25.0,9.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,31.0,10.0,110.0,110.0,2.0,79.1036,77.97853
28033.0,20250113.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,13.0,0.11,11.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,4700.0,35.0,8.0,160.0,115.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.1011,78.00941
39167.0,20250401.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,2.0,1.0,0.0,0.0,4900.0,31.0,14.0,120.0,100.0,5.0,81.9163,81.48294
34252.0,20250119.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,35.0,15.0,200.0,110.0,15.0,8.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,32.0,9.0,150.0,120.0,4.0,72.9076,72.37899
22706.0,20241224.0,0.05,0.16,0.79,2.9,0.1,1.73,1.0,2.3,2.0,7.0,0.0,0.0,9.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.7364,69.22404
10274.0,20241125.0,0.15,0.15,0.7,2.85,0.15,1.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,12.0,160.0,100.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.837,78.00839
30429.0,20250224.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,14.0,0.2475,1.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,990.0,12.0,4950.0,40.0,10.0,180.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5102,67.30371
6256.0,20241019.0,0.15,0.3,0.55,2.85,0.15,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,120.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.489,69.392365
22802.0,20241224.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8097,72.33638
27112.0,20250108.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.2475,9.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,12.0,180.0,110.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0474,70.3343
24039.0,20241230.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.8,0.0,0.0,13.0,0.132,11.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6793,72.29001
15090.0,20241204.0,0.05,0.16,0.79,2.9,0.1,1.73,5.0,2.0,0.0,0.0,0.0,0.0,13.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.609,70.03915
34644.0,20250211.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,13.0,0.11,11.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,4700.0,35.0,8.0,200.0,115.0,30.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,30.0,12.0,100.0,100.0,4.0,71.6877,72.427635
37304.0,20250320.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,0.5,5.0,1.0,0.0,0.0,0.0,0.0,4900.0,31.0,14.0,120.0,100.0,5.0,73.4088,77.4658
42046.0,20250424.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,4.0,2.0,0.0,0.0,4600.0,33.0,14.0,110.0,100.0,7.0,81.8072,81.04911
37842.0,20250325.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.25,0.0,0.0,0.0,0.0,4000.0,30.0,10.0,100.0,90.0,5.0,84.6821,81.17392
36521.0,20250317.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,14.0,0.165,6.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,4800.0,35.0,10.0,160.0,110.0,25.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0,31.0,10.0,100.0,100.0,4.0,68.8809,75.52601
23279.0,20241226.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,10.0,0.0825,1.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8504,71.628845
41996.0,20250424.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.165,6.0,0.11,6.0,0.055,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,4.0,2.0,0.0,0.0,4900.0,31.0,8.0,130.0,100.0,5.0,79.4316,80.96955
20651.0,20241219.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.8,0.0,0.0,9.0,0.0825,10.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5165,69.80929
27402.0,20250109.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,14.0,0.165,6.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,4700.0,30.0,9.0,200.0,115.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7909,72.711876
38971.0,20250331.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.066,6.0,0.066,5.0,0.198,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,4.0,4.5,0.0,0.0,4000.0,30.0,10.0,100.0,90.0,5.0,78.6284,81.45827
27022.0,20250108.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,9.0,0.132,6.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,4000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6342,76.70055
17797.0,20241210.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.36,0.0,0.0,0.0,0.0,9.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3907,69.89622
