No,date,Fa1,Fa2,Fa3,Fa5,Fa6,Fa7,Formula Additive 1,Concentration Additive 1,Formula Additive 2,Concentration Additive 2,Formula Additive 3,Concentration Additive 3,Formula SAM 1,Concentration SAM 1,Formula SAM 2,Concentration SAM 2,Formula SAM 3,Concentration SAM 3,Spin Coating Speed SAM,Spin Coating Time SAM,Annealed Temperature SAM,Annealed Time SAM,Spin Coating Speed PVK 1,Spin Coating Time PVK 1,Spin Coating Speed PVK 2,Spin Coating Time PVK 2,Antisolvent Dropping Timing,Antisolvent Volume,Annealed Temperature PVK,Annealed Time PVK,Formula Passivator 1,Concentration Passivator 1,Formula Passivator 2,Concentration Passivator 2,Formula Passivator 3,Concentration Passivator 3,Formula Passivator 4,Concentration Passivator 4,Spin Coating Speed Passivator,Spin Coating Time Passivator,Passivator Dropping Timing,Passivator Volume,Annealed Temperature Passivator,Annealed Time Passivator,PCE,PCE_pred
26445,20250107,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,10,0.132,11,0.198,0,0.0,0.0,0.0,0.0,0.0,1250,12,5600,35,12.0,170,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0842,19.341053
44518,20250603,0.05,0.05,0.9,3.0,0.0,1.5,2,12.7,8,20.8,0,0.0,10,0.5,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,10,5000,40,10.0,160,120,13,4,1.0,0,0.0,0,0.0,0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,18.0433,18.285915
22798,20241224,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,7,0.7,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7078,17.951881
35131,20250221,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.8,0,0.0,10,0.165,6,0.165,0,0.0,0.0,0.0,0.0,0.0,1300,10,4900,35,8.0,180,110,25,11,1.4,0,0.0,0,0.0,0,0.0,5000.0,30.0,7.0,120.0,100.0,3.0,20.7912,21.18239
49055,20250610,0.05,0.1,0.85,3.0,0.0,1.65,2,15.0,12,2.0,0,0.0,7,0.10375,2,0.415,0,0.0,3000.0,30.0,100.0,10.0,1000,5,5500,30,15.0,150,110,15,8,0.5,0,0.0,0,0.0,0,0.0,5000.0,30.0,6.0,70.0,100.0,5.0,22.7272,23.715174
16607,20241206,0.05,0.16,0.79,2.9,0.1,1.73,3,7.2,0,0.0,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.317,15.638706
33839,20250117,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,7,0.7,0,0.0,14,0.0825,6,0.2475,0,0.0,0.0,0.0,0.0,0.0,1000,15,5000,30,6.0,160,110,30,11,1.4,0,0.0,0,0.0,0,0.0,4500.0,35.0,8.0,110.0,110.0,5.0,21.8236,20.989885
37809,20250324,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.165,6,0.0825,7,0.0825,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,10,1.0,0,0.0,0,0.0,0,0.0,4100.0,30.0,12.0,100.0,100.0,5.0,22.2502,23.173487
18888,20241213,0.05,0.16,0.79,2.9,0.1,1.73,2,3.0,4,1.2,0,0.0,11,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9821,17.165787
19456,20241217,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.0825,9,0.2475,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,15,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7445,18.355225
5261,20241009,0.35,0.6,0.05,2.4,0.6,1.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,10.0,120,120,10,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.249,12.963817
36007,20250313,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.4,0,0.0,0,0.0,0,0.0,4989.0,31.0,14.0,120.0,100.0,4.0,23.5269,22.465935
49377,20250613,0.05,0.1,0.85,3.0,0.0,1.65,2,15.0,12,2.0,0,0.0,2,0.5,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,5,5500,30,15.0,150,110,15,8,0.5,13,1.0,0,0.0,0,0.0,5000.0,30.0,6.0,70.0,100.0,5.0,20.6208,21.23432
38449,20250327,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,2,1.5,12,4.5,0,0.0,0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,22.1815,19.161194
46126,20250611,0.05,0.05,0.9,3.0,0.0,1.5,2,14.6,6,0.517,0,0.0,8,0.5,0,0.0,0,0.0,4000.0,20.0,100.0,10.0,1000,10,5000,40,10.0,160,120,13,8,0.5,0,0.0,0,0.0,0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,20.6635,21.287813
30184,20250224,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,11,0.0825,6,0.2475,0,0.0,0.0,0.0,0.0,0.0,980,10,4700,35,6.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1708,19.74182
5533,20241010,0.15,0.25,0.6,2.5,0.5,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,4000,30,10.0,120,105,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.799,12.810747
24699,20241231,0.05,0.16,0.79,2.9,0.1,1.73,6,0.7,2,7.0,0,0.0,11,0.198,11,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8749,19.109163
38862,20250331,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,6,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,5,0.5,4,4.5,0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,22.7227,22.984991
13803,20241203,0.1,0.0,0.9,2.8,0.2,1.5,2,10.0,0,0.0,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.228,16.29144
36654,20250318,0.05,0.15,0.8,3.0,0.0,1.53,2,10.0,6,0.4,0,0.0,1,0.2475,10,0.0825,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,38,9.0,200,105,20,10,1.0,0,0.0,0,0.0,0,0.0,4000.0,30.0,10.0,100.0,100.0,5.0,17.912,18.982088
24635,20241231,0.05,0.16,0.79,2.9,0.1,1.73,6,0.7,2,7.0,0,0.0,13,0.198,11,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8114,18.970766
39967,20250407,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,4,1.0,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,13,2.0,2,1.0,0,0.0,4900.0,31.0,8.0,130.0,100.0,5.0,21.7841,22.910002
28509,20250217,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,7,0.7,0,0.0,10,0.132,6,0.198,0,0.0,0.0,0.0,0.0,0.0,1000,15,4800,30,6.0,170,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0239,19.285765
39946,20250407,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,6,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,5,0.5,0,0.0,0,0.0,5000.0,33.0,10.0,110.0,100.0,6.0,24.8696,24.175747
32714,20250312,0.08,0.1,0.82,3.0,0.0,1.65,2,14.6,6,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,970,12,5102,39,9.0,150,110,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3688,20.300272
21139,20241221,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,7,0.2475,1,0.0825,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2738,18.385727
7904,20241119,0.15,0.15,0.7,2.85,0.15,1.3,0,0.0,0,0.0,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,12.0,160,100,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.846,16.010298
34073,20250118,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,7,0.7,0,0.0,14,0.0825,6,0.2475,0,0.0,0.0,0.0,0.0,0.0,1000,15,5000,30,6.0,160,110,30,11,1.4,0,0.0,0,0.0,0,0.0,4500.0,35.0,8.0,110.0,110.0,3.0,21.2509,21.020464
22451,20241223,0.05,0.16,0.79,2.9,0.1,1.73,6,0.72,1,2.3,0,0.0,9,0.2475,1,0.0825,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8157,17.76734
34018,20250118,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,7,0.7,0,0.0,14,0.0825,6,0.2475,0,0.0,0.0,0.0,0.0,0.0,1000,15,5000,30,6.0,160,110,30,11,0.625,0,0.0,0,0.0,0,0.0,4500.0,31.0,10.0,100.0,100.0,7.0,20.6806,20.77893
35142,20250221,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.8,0,0.0,10,0.165,6,0.165,0,0.0,0.0,0.0,0.0,0.0,1300,10,4900,35,8.0,180,110,25,11,1.4,0,0.0,0,0.0,0,0.0,4900.0,31.0,14.0,120.0,100.0,5.0,20.6483,20.906675
44720,20250604,0.05,0.1,0.85,3.0,0.0,1.75,7,2.0,6,1.0,0,0.0,8,0.33,0,0.0,0,0.0,4000.0,30.0,100.0,10.0,1000,10,5000,40,10.0,160,110,25,8,0.5,0,0.0,0,0.0,0,0.0,3000.0,30.0,8.0,130.0,100.0,5.0,19.1678,20.8215
35723,20250311,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.4,0,0.0,0,0.0,0,0.0,5000.0,31.0,14.0,120.0,100.0,5.0,22.6742,22.427269
37261,20250320,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,0.75,3,0.25,0,0.0,0,0.0,4000.0,30.0,10.0,100.0,90.0,5.0,22.461,22.581656
26419,20250107,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,10,0.132,11,0.198,0,0.0,0.0,0.0,0.0,0.0,1800,10,6000,30,5.0,190,110,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5872,19.371
17779,20241210,0.05,0.16,0.79,2.9,0.1,1.73,6,2.16,0,0.0,0,0.0,11,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2193,17.130363
39307,20250402,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,13,2.0,2,1.0,0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,21.9546,22.415337
37329,20250320,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,11,1.0,0,0.0,0,0.0,5000.0,30.0,11.0,100.0,100.0,7.0,18.6673,21.299166
33821,20250117,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,7,0.7,0,0.0,14,0.0825,6,0.2475,0,0.0,0.0,0.0,0.0,0.0,1000,15,5000,30,6.0,160,110,30,11,1.0,0,0.0,0,0.0,0,0.0,4500.0,28.0,10.0,110.0,115.0,4.0,22.0335,20.695356
38129,20250326,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,10,1.0,0,0.0,0,0.0,0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,24.51,23.72299
30290,20250224,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.22,6,0.11,0,0.0,0.0,0.0,0.0,0.0,950,10,4800,30,6.0,170,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0094,20.694414
26583,20250107,0.05,0.16,0.79,2.9,0.1,1.73,6,0.72,1,2.3,0,0.0,13,0.198,11,0.132,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,5.0,260,100,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4011,18.283154
44349,20250529,0.05,0.05,0.9,3.0,0.0,1.6,2,15.0,10,2.0,0,0.0,1,0.5,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,5,5500,30,10.0,150,110,15,8,0.5,0,0.0,0,0.0,0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,20.7063,21.133194
38162,20250326,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.18,6,0.12,3,0.03,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,16,4.5,0,0.0,0,0.0,0,0.0,4000.0,30.0,6.0,120.0,100.0,5.0,24.2001,23.581627
26694,20250107,0.05,0.16,0.79,2.9,0.1,1.73,6,0.72,1,2.3,0,0.0,11,0.188571429,11,0.141428571,0,0.0,0.0,0.0,0.0,0.0,1000,10,5500,35,9.0,210,110,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6341,19.083773
38830,20250331,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,6,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,5,0.5,0,0.0,0,0.0,4000.0,30.0,10.0,100.0,90.0,5.0,23.8258,24.048939
32563,20250312,0.08,0.1,0.82,3.0,0.0,1.65,2,10.0,6,0.5,0,0.0,10,0.2475,1,0.0825,0,0.0,0.0,0.0,0.0,0.0,1054,5,5197,25,7.0,213,100,22,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.525,20.957474
27456,20250109,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,6,0.8,0,0.0,10,0.132,11,0.198,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,35,8.0,160,115,18,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2966,18.593464
18298,20241211,0.1,0.0,0.9,2.8,0.2,1.5,4,0.5,0,0.0,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7377,16.212734
32991,20250110,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,10,0.11,6,0.22,0,0.0,0.0,0.0,0.0,0.0,1000,10,4700,30,8.0,200,115,30,11,0.5,0,0.0,0,0.0,0,0.0,4000.0,30.0,14.0,100.0,100.0,4.0,20.1708,20.242878
31891,20250305,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.8,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1200,10,4900,30,8.0,180,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8065,20.873833
23446,20241227,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,9,0.132,6,0.198,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2001,19.217424
30124,20250224,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,10,0.11,6,0.22,0,0.0,0.0,0.0,0.0,0.0,980,10,4750,35,7.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0381,19.907429
38674,20250328,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.066,6,0.066,5,0.198,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,5,0.5,0,0.0,0,0.0,5000.0,30.0,10.0,100.0,100.0,5.0,24.6995,23.830761
27819,20250113,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,6,0.8,0,0.0,10,0.198,11,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,6.0,220,110,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0656,18.101591
11068,20241126,0.1,0.2,0.7,2.75,0.25,1.38,0,0.0,0,0.0,0,0.0,14,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,950,10,5000,30,8.0,160,105,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.216,16.96738
25015,20250102,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.5,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,12,5000,35,12.0,180,105,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1353,19.582073
42342,20250425,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,2,1.0,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,13,2.0,1,2.5,0,0.0,4900.0,30.0,14.0,120.0,100.0,5.0,23.7824,23.160128
39262,20250401,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,5,0.5,3,0.4,0,0.0,4900.0,31.0,14.0,120.0,100.0,5.0,23.6425,23.733759
27002,20250108,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,9,0.132,6,0.198,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5104,19.390629
38914,20250331,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,5,0.5,4,4.5,0,0.0,5000.0,30.0,10.0,100.0,100.0,5.0,24.1251,23.977427
7464,20241024,0.05,0.16,0.79,2.8,0.2,1.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,10.0,120,100,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.507,14.907124
27974,20250113,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,14,0.2475,4,0.0825,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,6.0,170,100,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7663,19.004652
25452,20250104,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,6,0.8,0,0.0,10,0.198,10,0.132,0,0.0,0.0,0.0,0.0,0.0,1300,10,5800,35,12.0,250,100,15,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7782,17.707224
38063,20250325,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.9,7,0.5,0,0.0,0,0.0,4000.0,30.0,10.0,100.0,90.0,5.0,23.0569,22.483202
41858,20250423,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,1,0.5,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,5,0.5,0,0.0,0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,24.9697,24.13467
3520,20240926,0.11,0.25,0.64,2.75,0.25,1.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1050,10,5000,25,15.0,130,100,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.634,14.996441
41263,20250417,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.188571429,6,0.125714286,3,0.015714286,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,5,0.5,3,0.4,0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,24.0986,23.673632
25470,20250104,0.05,0.16,0.79,2.9,0.1,1.73,2,7.0,6,0.8,0,0.0,10,0.198,10,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,12,4500,40,5.0,230,105,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2477,18.983404
40619,20250410,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,4,0.5,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,5,0.5,3,0.5,0,0.0,4900.0,31.0,7.0,130.0,100.0,5.0,24.4633,23.86686
21166,20241221,0.1,0.0,0.9,2.8,0.2,1.5,2,3.5,3,12.0,0,0.0,13,0.165,9,0.165,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2807,18.931908
45078,20250605,0.05,0.05,0.9,3.0,0.0,1.5,2,14.6,6,0.517,0,0.0,5,0.5,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,10,5000,40,10.0,160,120,13,11,1.0,0,0.0,0,0.0,0,0.0,4000.0,30.0,8.0,130.0,100.0,10.0,21.3873,21.797176
27807,20250113,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,14,0.2475,4,0.0825,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,12.0,220,105,19,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1858,18.220596
45681,20250609,0.05,0.05,0.9,3.0,0.0,1.5,2,14.6,6,0.517,0,0.0,5,0.33,0,0.0,0,0.0,3000.0,30.0,100.0,10.0,1000,10,5000,40,10.0,160,110,25,8,0.5,0,0.0,0,0.0,0,0.0,5000.0,30.0,8.0,130.0,100.0,5.0,22.4571,22.307564
37854,20250325,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,5,0.25,0,0.0,0,0.0,5000.0,30.0,11.0,100.0,100.0,7.0,22.0997,22.38454
28959,20250218,0.1,0.0,0.9,2.8,0.2,1.5,2,4.0,4,0.6,0,0.0,9,0.132,6,0.198,0,0.0,0.0,0.0,0.0,0.0,1100,11,4900,33,7.0,185,120,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5377,19.21836
37994,20250325,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,6,0.132,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,10,1.0,5,1.0,0,0.0,0,0.0,5000.0,31.0,10.0,120.0,100.0,5.0,22.4046,21.957788
5771,20241010,0.05,0.15,0.8,2.35,0.65,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1000,10,5000,30,10.0,120,100,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636,13.671967
30275,20250224,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.22,6,0.11,0,0.0,0.0,0.0,0.0,0.0,980,10,5000,30,6.0,160,110,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0669,20.103159
42046,20250424,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,5,0.5,4,2.0,0,0.0,4600.0,33.0,14.0,110.0,100.0,7.0,24.0924,23.707554
17436,20241209,0.05,0.1,0.85,3.0,0.0,1.73,1,4.8,0,0.0,0,0.0,10,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1200,10,5000,30,8.0,200,110,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4356,17.439247
39216,20250401,0.05,0.1,0.85,3.0,0.0,1.73,2,14.6,6,0.517,0,0.0,10,0.198,5,0.066,6,0.066,0.0,0.0,0.0,0.0,1000,10,5000,40,10.0,160,110,25,11,1.0,5,0.5,4,2.0,0,0.0,4900.0,31.0,14.0,120.0,100.0,5.0,23.0127,23.760775
