No,date,rank,Formula PVK,Concentration PVK,Formula Additive 1,Concentration Additive 1,Formula Additive 2,Concentration Additive 2,Formula Additive 3,Concentration Additive 3,Formula SAM 1,Concentration SAM 1,Formula SAM 2,Concentration SAM 2,Formula SAM 3,Concentration SAM 3,Spin Coating Speed SAM,Spin Coating Time SAM,Annealed Temperature SAM,Annealed Time SAM,Spin Coating Speed PVK 1,Spin Coating Time PVK 1,Spin Coating Speed PVK 2,Spin Coating Time PVK 2,Antisolvent Dropping Timing,Antisolvent Volume,Annealed Temperature PVK,Annealed Time PVK,Formula Passivator 1,Concentration Passivator 1,Formula Passivator 2,Concentration Passivator 2,Formula Passivator 3,Concentration Passivator 3,Formula Passivator 4,Concentration Passivator 4,Spin Coating Speed Passivator,Spin Coating Time Passivator,Passivator Dropping Timing,Passivator Volume,Annealed Temperature Passivator,Annealed Time Passivator,PCE,FF,Voc,Jsc,Product,Channel,From,upload_time
33516,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.625,,,,,,,4000.0,30.0,12.0,100.0,100.0,15.0,18.0091,71.2497,1.04712,24.1388,8379,CH4,v2,
33517,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.0,,,,,,,4000.0,30.0,15.0,100.0,100.0,5.0,17.1462,64.9438,1.0906,24.2085,8380,CH1,v2,
33523,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,3.0,,,,,,,4000.0,30.0,13.0,150.0,100.0,14.0,18.5031,70.7058,1.03156,25.3686,8381,CH3,v2,
33527,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.25,,,,,,,4000.0,30.0,5.0,100.0,100.0,5.0,18.8343,71.231,1.05713,25.0123,8382,CH3,v2,
33533,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.25,,,,,,,5000.0,20.0,6.0,80.0,120.0,7.0,17.1621,70.07,1.05375,23.2434,8384,CH1,v2,
33544,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,3.0,,,,,,,3800.0,35.0,9.0,80.0,110.0,4.0,19.3976,77.2561,1.0328,24.3107,8386,CH4,v2,
33548,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.625,,,,,,,5000.0,25.0,12.0,100.0,100.0,7.0,18.1639,70.6406,1.05458,24.3824,8387,CH4,v2,
33551,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.625,,,,,,,3000.0,25.0,5.0,130.0,110.0,7.0,18.4887,72.2107,1.04134,24.5875,8388,CH3,v2,
33553,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,3.0,,,,,,,4500.0,28.0,14.0,130.0,120.0,13.0,19.2442,71.5957,1.06439,25.253,8389,CH1,v2,
33559,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.375,,,,,,,4800.0,30.0,12.0,130.0,120.0,8.0,15.3968,71.6674,0.904992,23.7391,8390,CH3,v2,
33564,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.625,,,,,,,4000.0,30.0,8.0,100.0,100.0,13.0,15.8251,66.3805,0.995949,23.937,8391,CH4,v2,
33567,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.625,,,,,,,5000.0,30.0,5.0,100.0,100.0,13.0,16.6276,69.9279,0.994651,23.9061,8392,CH3,v2,
33569,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.625,,,,,,,5000.0,20.0,7.0,130.0,120.0,3.0,18.5095,72.2195,1.07157,23.9178,8393,CH1,v2,
33573,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.25,,,,,,,4200.0,28.0,14.0,95.0,115.0,3.0,16.2538,66.7925,1.05907,22.9774,8394,CH1,v2,
33577,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.0,,,,,,,3500.0,35.0,12.0,100.0,110.0,3.0,18.7472,74.5352,1.06519,23.6129,8395,CH1,v2,
33585,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.25,,,,,,,6000.0,15.0,15.0,130.0,120.0,7.0,20.1522,77.3081,1.05445,24.7212,8397,CH1,v2,
33600,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.375,,,,,,,5000.0,30.0,11.0,70.0,100.0,8.0,13.9762,56.8679,1.0542,23.3129,8400,CH4,v2,
33604,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.625,,,,,,,4000.0,30.0,15.0,100.0,120.0,9.0,19.1453,73.5496,1.08322,24.0307,8401,CH4,v2,
33608,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.0,,,,,,,5500.0,25.0,14.0,120.0,110.0,12.0,17.5232,70.3618,1.0544,23.6194,8402,CH4,v2,
33612,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.0,,,,,,,4500.0,28.0,14.0,90.0,110.0,4.0,19.4729,75.2314,1.0746,24.0871,8403,CH4,v2,
33616,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.25,,,,,,,4000.0,30.0,14.0,100.0,100.0,4.0,19.6292,75.2228,1.07109,24.3628,8404,CH4,v2,
33617,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,3.0,,,,,,,5500.0,25.0,11.0,120.0,100.0,10.0,19.9579,73.1906,1.057,25.7979,8405,CH1,v2,
33624,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.375,,,,,,,4000.0,30.0,8.0,100.0,100.0,10.0,15.9167,65.6617,1.05566,22.9625,8406,CH4,v2,
33625,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,3.0,,,,,,,6000.0,20.0,9.0,60.0,120.0,2.0,19.3017,73.1289,1.07413,24.5724,8407,CH1,v2,
33631,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,3.0,,,,,,,5000.0,30.0,7.0,100.0,100.0,2.0,21.0461,75.7729,1.09321,25.407,8408,CH3,v2,
33656,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,3.0,,,,,,,3000.0,30.0,15.0,80.0,100.0,6.0,18.4857,73.9102,1.07542,23.2569,8414,CH4,v2,
33660,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.25,,,,,,,3800.0,32.0,5.0,105.0,100.0,10.0,18.75,72.8822,1.056,24.3622,8415,CH4,v2,
33665,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.375,,,,,,,4000.0,30.0,12.0,150.0,120.0,13.0,17.8725,69.027,1.07195,24.1542,8417,CH1,v2,
33671,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.625,,,,,,,4000.0,30.0,15.0,100.0,100.0,12.0,14.1151,60.9411,1.03638,22.3489,8418,CH3,v2,
33673,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.0,,,,,,,5000.0,30.0,14.0,130.0,100.0,6.0,18.1367,71.228,1.09267,23.3035,8419,CH1,v2,
33680,20250115,70,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,3.0,,,,,,,3000.0,30.0,7.0,110.0,100.0,12.0,12.6382,53.1901,1.03842,22.8812,8420,CH4,v2,
33684,20250117,71,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,0.5,,,,,,,4000.0,30.0,8.0,100.0,100.0,3.0,17.1332,71.6927,1.0762,22.206,8421,CH4,v2,
33686,20250117,71,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,0.5,,,,,,,5000.0,20.0,7.0,130.0,120.0,3.0,10.5667,50.4662,1.01446,20.6397,8422,CH2,v2,
33696,20250117,71,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,0.5,,,,,,,5000.0,20.0,10.0,80.0,110.0,10.0,15.9106,66.5859,1.03495,23.0879,8424,CH4,v2,
33716,20250117,71,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,1.0,,,,,,,5000.0,20.0,7.0,170.0,110.0,10.0,12.8017,52.5294,1.07886,22.5891,8429,CH4,v2,
33724,20250117,71,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,1.0,,,,,,,5000.0,20.0,10.0,80.0,120.0,4.0,13.3119,57.6497,1.09524,21.0832,8431,CH4,v2,
33732,20250117,71,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,1.0,,,,,,,5000.0,20.0,8.0,170.0,110.0,2.0,13.6714,55.0995,1.05813,23.4491,8433,CH4,v2,
33736,20250117,71,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,1.0,,,,,,,5000.0,20.0,10.0,80.0,120.0,7.0,11.1504,51.0859,1.03652,21.0576,8434,CH4,v2,
33740,20250117,71,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,1.0,,,,,,,5000.0,20.0,10.0,80.0,110.0,5.0,16.3275,67.6614,1.0591,22.7847,8435,CH4,v2,
33741,20250117,71,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,1.0,,,,,,,5000.0,20.0,7.0,170.0,110.0,5.0,18.1073,71.3161,1.0546,24.0757,8436,CH1,v2,
33748,20250117,71,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,1.9,,,,,,,2000.0,25.0,15.0,130.0,100.0,4.0,14.0512,63.4071,1.06168,20.8728,8437,CH4,v2,
33752,20250117,71,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,1.9,,,,,,,4000.0,30.0,10.0,100.0,100.0,12.0,16.1118,68.0878,1.06427,22.2344,8438,CH4,v2,
33756,20250117,71,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,1.9,,,,,,,5000.0,20.0,10.0,80.0,120.0,4.0,19.1106,75.5256,1.07067,23.6334,8439,CH4,v2,
33758,20250117,71,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,1.9,,,,,,,5000.0,20.0,7.0,170.0,110.0,10.0,17.9368,72.6395,1.03599,23.835,8440,CH2,v2,
33763,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,0.5,,,,,,,5000.0,26.0,6.0,130.0,115.0,4.0,19.8576,76.3,1.06549,24.4261,8441,CH3,v2,
33766,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,0.5,,,,,,,4800.0,26.0,6.0,130.0,115.0,4.0,19.3262,74.0295,1.05062,24.8484,8442,CH2,v2,
33771,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,0.5,,,,,,,4500.0,28.0,9.0,120.0,115.0,4.0,19.2335,72.4385,1.07332,24.7377,8443,CH3,v2,
33774,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,0.5,,,,,,,4500.0,28.0,7.0,120.0,110.0,4.0,19.4726,75.1005,1.04383,24.8401,8444,CH2,v2,
33786,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,0.625,,,,,,,4000.0,30.0,12.0,100.0,100.0,5.0,20.5714,75.5236,1.1077,24.5901,8447,CH2,v2,
33795,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,0.625,,,,,,,4000.0,30.0,12.0,100.0,100.0,12.0,21.1667,76.4462,1.09657,25.2499,8449,CH3,v2,
33798,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,0.625,,,,,,,4000.0,30.0,15.0,100.0,100.0,12.0,20.0913,74.0195,1.05716,25.6756,8450,CH2,v2,
33803,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,0.625,,,,,,,4000.0,30.0,12.0,100.0,100.0,15.0,20.4325,74.119,1.09308,25.2197,8451,CH3,v2,
33806,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,0.625,,,,,,,4000.0,30.0,10.0,110.0,100.0,8.0,20.1181,76.1318,1.0619,24.8849,8452,CH2,v2,
33810,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,1.0,,,,,,,4500.0,35.0,8.0,110.0,110.0,5.0,17.6536,69.2649,1.10544,23.0561,8453,CH2,v2,
33818,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,1.0,,,,,,,4500.0,28.0,12.0,110.0,110.0,7.0,21.2094,74.9001,1.11932,25.2982,8455,CH2,v2,
33821,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,1.0,,,,,,,4500.0,28.0,10.0,110.0,115.0,4.0,22.0335,79.3463,1.11605,24.8814,8456,CH1,v2,
33827,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,1.0,,,,,,,4500.0,28.0,10.0,110.0,110.0,10.0,20.5768,75.7966,1.1118,24.4177,8457,CH3,v2,
33836,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,1.4,,,,,,,4500.0,28.0,12.0,110.0,110.0,4.0,20.4078,75.2315,1.10234,24.6083,8459,CH4,v2,
33839,20250117,71,Cs0.05MA0.16FA0.79PbI2.9Br0.1,1.73,MACl,7.0,PMACl,0.7,,,py3,0.083,DMACPA,0.248,,,,,,,1000,15,5000,30,6,160,110,30,PEAI,1.4,,,,,,,4500.0,35.0,8.0,110.0,110.0,5.0,21.8236,78.0774,1.10429,25.3115,8460,CH3,v2,
33842,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.5,,,,,,,4800.0,31.0,15.0,120.0,100.0,5.0,15.1444,54.1185,1.1196,24.9945,8461,CH2,v2,
33847,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.5,,,,,,,5100.0,30.0,12.0,100.0,100.0,4.0,17.3689,63.3574,1.12046,24.467,8462,CH3,v2,
33854,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,0.5,,,,,,,4000.0,35.0,12.0,120.0,100.0,4.0,20.7179,74.8355,1.1171,24.7825,8464,CH2,v2,
33858,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.0,,,,,,,5000.0,30.0,14.0,130.0,105.0,2.0,20.7549,71.2702,1.12274,25.9379,8465,CH2,v2,
33864,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.0,,,,,,,4000.0,35.0,12.0,100.0,100.0,4.0,21.7761,79.4019,1.09701,24.9998,8466,CH4,v2,
33871,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.0,,,,,,,4500.0,31.0,15.0,90.0,100.0,3.0,22.0761,78.832,1.10522,25.3379,8468,CH3,v2,
33875,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.4,,,,,,,5000.0,30.0,14.0,120.0,100.0,5.0,22.5878,81.6949,1.11661,24.7615,8469,CH3,v2,
33878,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.4,,,,,,,4800.0,31.0,10.0,100.0,100.0,4.0,21.6698,78.0565,1.10396,25.1475,8470,CH2,v2,
33883,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.4,,,,,,,5100.0,28.0,12.0,120.0,110.0,3.0,21.9415,76.8409,1.09492,26.0792,8471,CH3,v2,
33886,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.4,,,,,,,4500.0,32.0,9.0,150.0,120.0,4.0,22.2379,78.9486,1.1019,25.5628,8472,CH2,v2,
33890,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.4,,,,,,,4800.0,31.0,10.0,110.0,110.0,2.0,23.0183,79.8565,1.10202,26.1562,8473,CH2,v2,
33894,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.4,,,,,,,5000.0,30.0,7.0,120.0,100.0,3.0,22.6491,79.2072,1.11344,25.6814,8474,CH2,v2,
33907,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.9,,,,,,,5000.0,30.0,11.0,100.0,100.0,7.0,22.0498,78.6644,1.09709,25.5496,8477,CH3,v2,
33910,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.9,,,,,,,4800.0,31.0,12.0,120.0,105.0,5.0,21.9472,76.7404,1.10399,25.9052,8478,CH2,v2,
33913,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.9,,,,,,,4500.0,32.0,10.0,110.0,100.0,4.0,21.754,83.8103,1.06983,24.2621,8479,CH1,v2,
33920,20250117,71,Cs0.05MA0.1FA0.85PbI3.0,1.73,MACl,14.6,PEAI,0.517,,,Me-4PACz,0.198,DMACPA,0.132,,,,,,,1000,10,5000,35,15,200,110,15,PEAI,1.9,,,,,,,4000.0,35.0,15.0,100.0,105.0,5.0,15.6096,60.3117,1.06912,24.2082,8480,CH4,v2,
33927,20250118,72,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,0.5,,,,,,,4900.0,20.0,10.0,100.0,110.0,10.0,16.3844,67.8413,1.07413,22.4842,8482,CH3,v2,
33938,20250118,72,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,0.5,,,,,,,4600.0,25.0,9.0,120.0,120.0,4.0,18.1044,69.4597,1.10919,23.4988,8485,CH2,v2,
33943,20250118,72,Cs0.1FA0.9PbI2.8Br0.2,1.5,MACl,3.5,PACl,12.0,,,Me-4PACz,0.11,DMACPA,0.22,,,,,,,1000,10,4700,30,8,200,115,30,PEAI,0.5,,,,,,,4500.0,30.0,6.0,90.0,120.0,3.0,14.7661,60.577,1.09257,22.3106,8486,CH3,v2,
